epoch,G,D,cycle,id
0,3.57,1.9,1.04,0.67
1,3.27,1.61,0.85,0.56
2,3.11,1.81,0.75,0.5
3,4.83,4.96,0.47,0.33
4,3.29,1.47,0.86,0.58
5,3.22,1.42,0.82,0.55
6,3.15,1.36,0.77,0.53
7,3.02,1.31,0.69,0.49
8,2.68,1.3,0.41,0.43
9,3.35,1.19,1.06,0.67
10,3.0,1.26,0.7,0.5
11,2.84,1.06,0.63,0.47
12,2.52,1.13,0.54,0.43
13,2.24,1.29,0.41,0.33
14,4.55,2.59,0.37,0.39
15,3.15,1.25,0.74,0.58
16,3.01,1.19,0.66,0.56
17,2.82,1.07,0.56,0.55
18,2.37,1.02,0.38,0.54
19,1.81,0.81,0.38,0.45
20,1.19,0.75,0.41,0.34
21,1.74,0.51,0.87,0.72
22,2.19,0.75,0.58,0.45
23,1.2,0.5,0.4,0.3
24,0.86,0.58,0.4,0.28
25,0.9,0.46,0.38,0.29
26,0.86,0.6,0.4,0.32
27,1.31,0.85,0.5,0.48
28,0.72,0.32,0.29,0.26
29,0.73,0.31,0.32,0.23
30,0.77,0.25,0.35,0.31
31,0.74,0.18,0.34,0.24
32,1.11,0.2,0.47,0.46
33,0.75,0.17,0.28,0.35
34,0.63,0.21,0.28,0.2
35,0.69,0.17,0.31,0.24
36,0.64,0.17,0.3,0.2
37,0.88,0.4,0.43,0.35
38,0.74,0.26,0.32,0.2
39,0.71,0.26,0.3,0.27
40,0.57,0.23,0.24,0.17
41,0.57,0.18,0.25,0.21
42,1.42,0.16,0.71,0.53
43,1.63,0.24,0.83,0.61
44,1.54,0.4,0.6,0.46
45,1.18,0.2,0.59,0.5
46,0.81,0.28,0.34,0.32
47,0.64,0.15,0.26,0.21
48,0.57,0.28,0.26,0.18
49,0.67,0.31,0.29,0.2
50,0.55,0.18,0.27,0.19
51,0.75,0.16,0.34,0.26
52,0.56,0.23,0.24,0.17
53,0.58,0.28,0.26,0.17
54,0.65,0.26,0.29,0.19
55,0.5,0.18,0.24,0.16
56,0.57,0.16,0.24,0.16
57,0.62,0.18,0.26,0.26
58,0.82,0.24,0.37,0.27
59,1.21,0.18,0.61,0.47
60,0.96,0.18,0.46,0.38
61,0.72,0.16,0.3,0.26
62,0.54,0.16,0.22,0.16
63,0.62,0.16,0.24,0.25
64,0.58,0.15,0.24,0.18
65,1.02,0.17,0.42,0.42
66,0.68,0.17,0.22,0.28
67,0.71,0.17,0.31,0.22
68,1.11,0.17,0.5,0.43
69,0.84,0.18,0.32,0.31
70,0.59,0.16,0.24,0.18
71,0.55,0.15,0.26,0.16
72,0.62,0.17,0.26,0.18
73,0.53,0.17,0.21,0.14
74,0.6,0.17,0.24,0.19
75,0.79,0.17,0.34,0.27
76,1.29,0.18,0.54,0.53
77,1.01,0.17,0.36,0.47
78,0.78,0.18,0.19,0.39
79,0.64,0.17,0.21,0.24
80,0.56,0.17,0.22,0.16
81,0.67,0.17,0.23,0.26
82,0.65,0.17,0.28,0.19
83,0.93,0.17,0.31,0.44
84,0.75,0.17,0.24,0.33
85,0.53,0.17,0.2,0.15
86,0.71,0.17,0.3,0.22
87,1.06,0.17,0.46,0.42
88,0.8,0.17,0.31,0.31
89,0.58,0.17,0.22,0.18
90,0.53,0.17,0.21,0.14
91,0.59,0.17,0.23,0.18
92,0.52,0.17,0.2,0.14
93,0.54,0.17,0.2,0.16
94,0.63,0.17,0.19,0.26
95,0.73,0.17,0.32,0.23
96,1.15,0.17,0.49,0.48
97,0.92,0.17,0.32,0.42
98,0.7,0.17,0.21,0.32
99,0.57,0.17,0.22,0.16
100,0.58,0.17,0.24,0.16
101,0.56,0.17,0.23,0.15
102,0.51,0.17,0.2,0.13
103,0.64,0.23,0.25,0.21
104,7.19,2.59,0.38,0.32
105,10.47,20.35,0.39,0.59
106,1.55,0.18,0.85,0.56
107,1.44,0.17,0.75,0.54
108,1.38,0.16,0.7,0.53
109,1.33,0.14,0.64,0.52
110,1.22,0.14,0.54,0.51
111,1.02,0.14,0.37,0.48
112,0.96,0.13,0.38,0.4
113,0.88,0.13,0.4,0.3
114,0.83,0.12,0.33,0.32
115,0.79,0.15,0.36,0.25
116,0.77,0.13,0.31,0.29
117,0.85,0.14,0.4,0.28
118,1.04,0.13,0.39,0.47
119,0.85,0.13,0.27,0.4
120,0.74,0.13,0.29,0.28
121,0.68,0.13,0.29,0.22
122,0.66,0.13,0.28,0.2
123,0.69,0.12,0.29,0.22
124,0.83,0.13,0.3,0.36
125,0.64,0.12,0.25,0.22
126,0.73,0.12,0.31,0.24
127,0.95,0.13,0.28,0.51
128,0.93,0.12,0.3,0.45
129,0.77,0.12,0.32,0.28
130,0.6,0.12,0.25,0.17
131,0.58,0.13,0.24,0.17
132,0.62,0.12,0.25,0.2
133,0.86,0.12,0.38,0.3
134,1.07,0.14,0.4,0.54
135,0.92,0.14,0.26,0.55
136,0.91,0.14,0.3,0.47
137,0.83,0.15,0.27,0.43
138,0.74,0.14,0.33,0.24
139,0.55,0.13,0.24,0.16
140,0.59,0.14,0.24,0.17
141,0.53,0.16,0.25,0.16
142,0.76,0.15,0.28,0.33
143,0.6,0.14,0.28,0.19
144,0.73,0.16,0.33,0.21
145,0.68,0.16,0.32,0.26
146,1.1,0.15,0.45,0.51
147,0.84,0.17,0.25,0.48
148,0.79,0.14,0.25,0.38
149,0.62,0.13,0.29,0.18
150,0.54,0.14,0.22,0.16
151,0.75,0.15,0.29,0.3
152,0.46,0.17,0.21,0.14
153,0.56,0.17,0.23,0.15
154,0.66,0.15,0.28,0.2
155,0.57,0.15,0.24,0.19
156,0.96,0.17,0.3,0.49
157,0.81,0.17,0.25,0.38
158,0.57,0.17,0.24,0.15
159,0.85,0.17,0.37,0.3
160,1.15,0.17,0.48,0.49
161,0.96,0.16,0.34,0.46
162,0.78,0.15,0.21,0.42
163,0.69,0.15,0.26,0.27
164,0.52,0.14,0.21,0.14
165,0.44,0.2,0.22,0.13
166,0.54,0.17,0.27,0.18
167,0.78,0.17,0.31,0.29
168,1.1,0.16,0.44,0.51
169,0.86,0.16,0.25,0.5
170,0.84,0.15,0.24,0.44
171,0.62,0.19,0.32,0.22
172,0.44,0.17,0.21,0.14
173,0.51,0.17,0.19,0.14
174,0.53,0.17,0.22,0.13
175,0.57,0.17,0.24,0.15
176,0.66,0.17,0.27,0.21
177,0.77,0.17,0.33,0.27
178,1.1,0.17,0.43,0.5
179,0.9,0.17,0.24,0.47
180,0.78,0.17,0.22,0.38
181,0.63,0.17,0.26,0.19
182,0.55,0.17,0.21,0.16
183,0.8,0.17,0.3,0.32
184,0.55,0.14,0.2,0.18
185,0.5,0.2,0.21,0.21
186,0.76,0.19,0.25,0.42
187,0.61,0.15,0.18,0.31
188,0.54,0.15,0.22,0.15
189,0.61,0.16,0.27,0.16
190,0.58,0.14,0.26,0.17
191,0.54,0.17,0.22,0.15
192,0.52,0.17,0.19,0.15
193,0.69,0.17,0.26,0.25
194,1.08,0.17,0.39,0.49
195,0.85,0.18,0.24,0.43
196,0.71,0.17,0.23,0.31
197,0.52,0.17,0.18,0.16
198,0.51,0.17,0.19,0.14
199,0.73,0.17,0.23,0.33
200,0.53,0.17,0.18,0.17
201,0.68,0.17,0.24,0.27
202,0.91,0.17,0.27,0.47
203,0.81,0.17,0.22,0.41
204,0.7,0.17,0.3,0.22
205,0.5,0.17,0.19,0.13
206,0.54,0.17,0.22,0.14
207,0.69,0.17,0.3,0.21
208,1.01,0.17,0.39,0.44
209,0.8,0.17,0.24,0.38
210,0.63,0.17,0.19,0.27
211,0.47,0.17,0.17,0.12
212,0.49,0.17,0.18,0.13
213,0.66,0.17,0.28,0.2
214,0.51,0.17,0.2,0.13
215,0.5,0.17,0.19,0.13
216,0.71,0.17,0.28,0.25
217,0.97,0.17,0.3,0.5
218,0.86,0.17,0.22,0.45
219,0.73,0.17,0.26,0.29
220,0.5,0.17,0.18,0.15
221,0.57,0.17,0.2,0.2
222,0.8,0.17,0.25,0.37
223,0.59,0.17,0.16,0.25
224,0.53,0.17,0.2,0.15
225,0.62,0.17,0.21,0.22
226,0.47,0.17,0.18,0.12
227,0.65,0.17,0.25,0.22
228,0.57,0.17,0.22,0.17
229,0.87,0.17,0.32,0.38
230,0.64,0.17,0.19,0.27
231,0.51,0.17,0.19,0.14
232,0.53,0.17,0.23,0.13
233,0.53,0.17,0.22,0.13
234,0.51,0.17,0.18,0.15
235,0.74,0.17,0.29,0.27
236,1.01,0.17,0.35,0.48
237,0.84,0.17,0.22,0.44
238,0.75,0.17,0.23,0.35
239,0.59,0.17,0.17,0.24
240,0.54,0.17,0.21,0.15
241,0.55,0.17,0.18,0.2
242,0.55,0.17,0.18,0.19
243,0.71,0.17,0.22,0.31
244,0.52,0.17,0.16,0.19
245,0.52,0.17,0.19,0.16
246,0.72,0.17,0.22,0.33
247,0.54,0.17,0.18,0.19
248,0.54,0.17,0.2,0.16
249,0.73,0.17,0.24,0.32
250,0.55,0.17,0.17,0.2
251,0.59,0.17,0.25,0.17
252,0.66,0.16,0.19,0.3
253,0.5,0.17,0.17,0.15
254,0.59,0.2,0.3,0.21
255,0.84,0.2,0.34,0.41
256,0.73,0.15,0.2,0.35
257,0.6,0.17,0.17,0.26
258,0.49,0.17,0.17,0.14
259,0.51,0.17,0.2,0.13
260,0.61,0.17,0.19,0.24
261,0.49,0.17,0.18,0.13
262,0.48,0.17,0.17,0.13
263,0.46,0.17,0.17,0.11
264,0.44,0.17,0.15,0.11
265,0.44,0.17,0.16,0.11
266,0.69,0.17,0.27,0.24
267,0.89,0.17,0.29,0.42
268,0.71,0.17,0.2,0.33
269,0.62,0.17,0.25,0.18
270,0.47,0.17,0.18,0.11
271,0.55,0.17,0.19,0.18
272,0.52,0.17,0.18,0.16
273,0.65,0.17,0.2,0.28
274,0.49,0.17,0.17,0.14
275,0.6,0.17,0.2,0.22
276,0.76,0.17,0.23,0.35
277,0.61,0.17,0.18,0.25
278,0.46,0.17,0.17,0.12
279,0.47,0.17,0.17,0.12
280,0.62,0.17,0.23,0.21
281,0.43,0.17,0.15,0.11
282,0.43,0.17,0.15,0.1
283,0.46,0.17,0.17,0.12
284,0.49,0.17,0.18,0.13
285,0.63,0.17,0.21,0.24
286,0.45,0.17,0.15,0.13
287,0.53,0.17,0.17,0.17
288,0.64,0.17,0.2,0.26
289,0.46,0.17,0.17,0.12
290,0.44,0.17,0.16,0.1
291,0.43,0.17,0.15,0.1
292,0.48,0.17,0.18,0.12
293,0.7,0.17,0.24,0.29
294,0.48,0.17,0.15,0.14
295,0.51,0.17,0.17,0.17
296,0.75,0.17,0.19,0.38
297,0.59,0.17,0.18,0.24
298,0.45,0.17,0.15,0.12
299,5.62,2.17,0.24,0.2
300,0.85,0.17,0.29,0.34
301,0.79,0.14,0.28,0.33
302,0.76,0.14,0.26,0.32
303,0.74,0.14,0.25,0.31
304,0.72,0.14,0.24,0.3
305,0.71,0.14,0.24,0.29
306,0.69,0.14,0.23,0.28
307,0.67,0.14,0.23,0.27
308,0.66,0.14,0.22,0.25
309,0.64,0.14,0.22,0.24
310,0.61,0.14,0.22,0.21
311,0.58,0.15,0.21,0.19
312,0.56,0.15,0.21,0.17
313,0.54,0.14,0.2,0.17
314,0.53,0.14,0.19,0.16
315,0.52,0.14,0.19,0.16
316,0.52,0.14,0.18,0.15
317,0.51,0.14,0.18,0.15
318,0.5,0.14,0.18,0.15
319,0.51,0.14,0.18,0.15
320,0.54,0.14,0.19,0.18
321,0.49,0.14,0.17,0.14
322,0.5,0.14,0.17,0.15
323,0.5,0.14,0.18,0.15
324,0.54,0.14,0.19,0.17
325,0.48,0.14,0.17,0.13
326,0.47,0.14,0.16,0.13
327,0.49,0.14,0.17,0.14
328,0.53,0.14,0.19,0.17
329,0.46,0.14,0.16,0.12
330,0.47,0.14,0.16,0.13
331,0.49,0.14,0.17,0.14
332,0.54,0.14,0.19,0.18
333,0.45,0.14,0.16,0.12
334,0.45,0.14,0.16,0.12
335,0.49,0.14,0.17,0.14
336,0.46,0.14,0.16,0.12
337,0.5,0.14,0.17,0.15
338,0.44,0.14,0.15,0.11
339,0.45,0.14,0.15,0.12
340,0.47,0.14,0.16,0.13
341,0.54,0.15,0.18,0.18
342,0.44,0.15,0.15,0.11
343,0.44,0.15,0.15,0.11
344,0.49,0.14,0.16,0.15
345,0.42,0.14,0.15,0.1
346,0.42,0.16,0.15,0.11
347,0.46,0.16,0.17,0.13
348,0.5,0.15,0.18,0.19
349,0.41,0.16,0.14,0.1
350,0.43,0.18,0.17,0.12
351,0.49,0.17,0.17,0.15
352,0.43,0.17,0.15,0.11
353,0.48,0.17,0.15,0.15
354,0.43,0.17,0.15,0.1
355,0.45,0.17,0.15,0.13
356,0.43,0.17,0.15,0.11
357,0.49,0.17,0.15,0.16
358,0.42,0.17,0.14,0.1
359,0.44,0.17,0.16,0.11
360,0.48,0.16,0.17,0.13
361,0.55,0.15,0.18,0.2
362,0.43,0.17,0.17,0.13
363,0.41,0.19,0.16,0.11
364,0.5,0.16,0.18,0.18
365,0.4,0.17,0.16,0.11
366,0.43,0.16,0.15,0.11
367,0.45,0.18,0.16,0.15
368,0.44,0.18,0.19,0.12
369,0.45,0.16,0.15,0.12
370,0.41,0.15,0.14,0.12
371,0.48,0.17,0.17,0.19
372,0.37,0.16,0.14,0.1
373,0.38,0.16,0.14,0.11
374,0.43,0.18,0.15,0.15
375,0.39,0.17,0.15,0.1
376,0.43,0.17,0.15,0.1
377,0.43,0.17,0.14,0.11
378,0.48,0.17,0.15,0.15
379,0.44,0.17,0.16,0.1
380,0.48,0.17,0.16,0.15
381,0.41,0.17,0.14,0.09
382,0.41,0.17,0.13,0.1
383,0.42,0.17,0.14,0.11
384,0.49,0.17,0.14,0.17
385,0.4,0.17,0.13,0.09
386,0.4,0.17,0.13,0.09
387,0.41,0.17,0.14,0.09
388,0.43,0.17,0.16,0.09
389,0.46,0.17,0.16,0.12
390,0.44,0.17,0.15,0.12
391,0.57,0.17,0.16,0.23
392,0.45,0.17,0.15,0.12
393,0.41,0.17,0.14,0.1
394,0.45,0.17,0.13,0.13
395,0.42,0.17,0.14,0.1
396,0.46,0.17,0.14,0.14
397,0.42,0.17,0.14,0.1
398,0.47,0.17,0.14,0.15
399,0.4,0.17,0.13,0.09
400,0.4,0.17,0.13,0.09
401,0.42,0.17,0.13,0.11
402,0.49,0.17,0.15,0.17
403,0.41,0.17,0.14,0.09
404,0.43,0.17,0.15,0.1
405,0.47,0.17,0.15,0.15
406,0.4,0.17,0.13,0.09
407,0.4,0.17,0.13,0.09
408,0.43,0.17,0.14,0.11
409,0.46,0.17,0.15,0.12
410,0.57,0.17,0.17,0.22
411,0.45,0.17,0.14,0.13
412,0.44,0.17,0.16,0.1
413,0.46,0.17,0.16,0.12
414,0.43,0.17,0.14,0.12
415,0.47,0.17,0.13,0.16
416,0.39,0.17,0.12,0.09
417,0.4,0.17,0.13,0.09
418,0.41,0.17,0.13,0.1
419,0.4,0.17,0.13,0.09
420,0.43,0.17,0.13,0.12
421,0.4,0.17,0.13,0.09
422,0.44,0.17,0.13,0.13
423,0.41,0.17,0.13,0.09
424,0.43,0.17,0.13,0.12
425,0.42,0.17,0.14,0.1
426,0.47,0.17,0.14,0.15
427,0.4,0.17,0.13,0.09
428,0.38,0.17,0.12,0.08
429,0.38,0.17,0.12,0.08
430,0.43,0.17,0.13,0.12
431,0.44,0.17,0.15,0.12
432,0.53,0.17,0.15,0.2
433,0.42,0.17,0.13,0.11
434,0.43,0.17,0.16,0.09
435,0.48,0.17,0.16,0.14
436,0.42,0.17,0.14,0.11
437,0.49,0.17,0.16,0.15
438,0.56,0.17,0.17,0.21
439,0.48,0.17,0.15,0.14
440,0.42,0.17,0.15,0.09
441,0.39,0.17,0.13,0.09
442,0.4,0.17,0.13,0.1
443,0.41,0.17,0.12,0.11
444,0.38,0.17,0.12,0.09
445,0.4,0.17,0.12,0.1
446,0.39,0.17,0.12,0.09
447,0.42,0.17,0.12,0.12
448,0.39,0.17,0.13,0.09
449,0.42,0.17,0.13,0.11
450,0.4,0.17,0.14,0.09
451,0.41,0.17,0.13,0.11
452,0.39,0.17,0.12,0.09
453,0.41,0.17,0.12,0.11
454,0.4,0.17,0.12,0.09
455,0.45,0.17,0.14,0.14
456,0.41,0.17,0.14,0.09
457,0.46,0.17,0.14,0.15
458,0.38,0.17,0.12,0.08
459,0.4,0.17,0.13,0.08
460,0.41,0.17,0.14,0.09
461,0.4,0.17,0.12,0.09
462,0.41,0.17,0.13,0.11
463,0.49,0.17,0.14,0.17
464,0.41,0.17,0.15,0.09
465,0.48,0.17,0.16,0.14
466,0.54,0.17,0.16,0.21
467,0.43,0.17,0.13,0.12
468,0.39,0.17,0.13,0.08
469,0.38,0.17,0.12,0.09
470,0.4,0.17,0.12,0.1
471,0.39,0.17,0.12,0.09
472,0.4,0.17,0.12,0.1
473,0.38,0.17,0.12,0.08
474,0.41,0.17,0.13,0.1
475,0.4,0.17,0.13,0.09
476,0.39,0.17,0.12,0.09
477,0.39,0.17,0.12,0.09
478,0.41,0.17,0.12,0.11
479,0.39,0.17,0.12,0.1
480,0.43,0.17,0.13,0.13
481,0.39,0.17,0.12,0.09
482,0.44,0.17,0.13,0.14
483,0.38,0.17,0.12,0.08
484,0.38,0.17,0.12,0.08
485,0.4,0.17,0.13,0.09
486,0.42,0.17,0.12,0.12
487,0.38,0.17,0.12,0.08
488,0.44,0.17,0.13,0.13
489,0.38,0.17,0.12,0.08
490,0.41,0.17,0.12,0.11
491,0.41,0.17,0.13,0.1
492,0.48,0.17,0.14,0.16
493,0.42,0.17,0.15,0.09
494,0.49,0.17,0.17,0.15
495,0.55,0.17,0.15,0.22
496,0.44,0.17,0.13,0.13
497,0.4,0.17,0.14,0.08
498,0.39,0.17,0.12,0.09
499,0.4,0.17,0.12,0.1
